"";"source";"target";"value"
"10376";"6278041537232114";"9344514605377";4
"10377";"6278041617559410";"9344661033443";4
"10378";"6278041251817314";"9344517894167";4
"10379";"6278041999312818";"9353108584509";4
"10380";"6278041609897018";"9344413693802";4
"10381";"6278041595537214";"9344639130570";4
"10382";"6278041719941219";"9344754972482";4
"10383";"6278041784666329";"9353060191494";4
"10384";"6278041685302818";"9344404095646";4
"10385";"6278042027061518";"9344763834887";4
"10386";"6278041633023110";"9344500494732";4
"10387";"6278041739855712";"9344678403260";4
"10388";"6278041725717413";"9344453561741";4
"10389";"6278041554495917";"9344631805759";4
"10390";"6278041830091415";"9355031642899";4
"10391";"6278041091921128";"9355041435207";4
"10392";"6278041725138610";"9344638559693";4
"10393";"6278041715372914";"9344665529584";4
"10394";"6278041304574110";"9344748019643";4
"10395";"6278041292724719";"9344479701947";4
"10396";"6278041783612910";"9344426956086";4
"10397";"6278041644886216";"9344425075566";4
"10398";"6278041266247127";"9344473985954";4
"10399";"6278041164262426";"9344615312969";4
"10400";"6278041496923117";"9344503520070";4
"10401";"6278041212975417";"9344662757706";4
"10402";"6278041908654912";"9355057765558";4
"10403";"6278041221056514";"9344534976938";4
"10404";"6278041317062418";"9353229751699";4
"10405";"6278041585260819";"9344421008612";4
"10406";"6278041980782417";"9344677934765";4
"10407";"6278041995454721";"9344778127622";4
"10408";"6278041678001716";"9344681909223";4
"10409";"6278041636963023";"9344416278716";4
"10410";"6278041705150510";"9344692766617";4
"10411";"6278041017557014";"9344427628432";4
"10412";"6278041306312113";"9353053561983";4
"10413";"6278041621925011";"9344478784378";4
"10414";"6278041824192427";"9344638656293";4
"10415";"6278041978976625";"9344529607243";4
"10416";"6278041968910717";"9355062789235";4
"10417";"6278041466097017";"9344451597247";4
"10418";"6278041230872117";"9344485292651";4
"10419";"6278041608691412";"9344631264631";4
"10420";"6278041239441419";"9344489481990";4
"10421";"6278042079476416";"9355034188165";4
"10422";"6278042045498817";"9355033654593";4
"10423";"6278042021538412";"9344419560788";4
"10424";"6278041756434813";"9353169887298";4
"10425";"6278041712548219";"9344511823569";4
"10426";"6278041507749113";"9344626461359";4
"10427";"6278041317391627";"9355036612408";4
"10428";"6278042081905014";"9353100081815";4
"10429";"6278041381170717";"9344758609186";4
"10430";"6278041831877010";"9361059876758";4
"10431";"6278041811425020";"9344666238324";4
"10432";"6278041097413427";"9344437270690";4
"10433";"6278041455263513";"9344677949752";4
"10434";"6278041840506519";"9344754050821";4
"10435";"6278041310009515";"9344747468107";4
"10436";"6278041267097216";"9344519189353";4
"10437";"6278041726845411";"9344471432757";4
"10438";"6278042018849319";"9344608905147";4
"10439";"6278041555056114";"9344418065048";4
"10440";"6278041510171610";"9344402277976";4
"10441";"6278041166257317";"9344413177401";4
"10442";"6278042060933110";"9344415992262";4
"10443";"6278041392852519";"9344503937496";4
"10444";"6278041157887619";"9344476907311";4
"10445";"6278041053013013";"9344496276886";4
"10446";"6278041288035716";"9344501306133";4
"10447";"6278041248011310";"9344485215636";4
"10448";"6278041819799517";"9344772092520";4
"10449";"6278041731492019";"9344413564256";4
"10450";"6278041832656611";"9355039270827";4
"10451";"6278041383435118";"9344472475180";4
"10452";"6278041811366117";"9344668945558";4
"10453";"6278041832225219";"9344408129194";4
"10454";"6278042172784914";"9344493267153";4
"10455";"6278041218702211";"9344608830340";4
"10456";"6278041815774712";"9355050296158";4
"10457";"6278041829972013";"9344417276094";4
"10458";"6278041033913019";"9344411095165";4
"10459";"6278041656719214";"9355042648576";4
"10460";"6278041608292211";"9344403890105";4
"10461";"6278042180813416";"9344430356780";4
"10462";"6278041828294518";"9361059766967";4
"10463";"6278042163782117";"9344771056639";4
"10464";"6278041765149519";"9344771248546";4
"10465";"6278042009653118";"9344798539184";4
"10466";"6278041383449317";"9344473291048";4
"10467";"6278042117431217";"9344669109430";4
"10468";"6278041141720025";"9344408471477";4
"10469";"6278041834336915";"9344428591797";4
"10470";"6278042087531111";"9344435471440";4
"10471";"6278041728320215";"9344632315561";4
"10472";"6278041730556020";"9344416987830";4
"10473";"6278042163073111";"9344616903043";4
"10474";"6278041040667517";"9344505884019";4
"10475";"6278041351201112";"9344485500022";4
"10476";"6278041659890517";"9344413015291";4
"10477";"6278041217539010";"9344494465749";4
"10478";"6278041465070312";"9344499163640";4
"10479";"6278041975387917";"9344484743819";4
"10480";"6278041212434019";"9344506249176";4
"10481";"6278041839468515";"9344664106090";4
"10482";"6278041122344027";"9344412215388";4
"10483";"6278041149171312";"9344524935297";4
"10484";"6278041212825612";"9344415040413";4
"10485";"6278041656242613";"9344522440748";4
"10486";"6278041756616112";"9344624647564";4
"10487";"6278041237738311";"9344420159995";4
"10488";"6278041260711615";"9344499310921";4
"10489";"6278041728417110";"9344727631347";4
"10490";"6278041913978413";"9344492342387";4
"10491";"6278041216345112";"9355030240447";4
"10492";"6278041471240719";"9344638350825";4
"10493";"6278041258980511";"9344531963160";4
"10494";"6278041813276314";"9344495614566";4
"10495";"6278041752045316";"9344603409244";4
"10496";"6278041295178715";"9344641758298";4
"10497";"6278041976751012";"9344663041064";4
"10498";"6278041260797325";"9344416001529";4
"10499";"6278041218307110";"9344409439490";4
"10500";"6278041961495823";"9344758634218";4
"10501";"6278042140486014";"9344468943105";4
"10502";"6278042133084016";"9355057532983";4
"10503";"6278041317099121";"9344773126880";4
"10504";"6278041551954114";"9344678445536";4
"10505";"6278041392065013";"9344670597936";4
"10506";"6278041821235419";"9344493532220";4
"10507";"6278041373224712";"9344424722904";4
"10508";"6278041306217817";"9344409118364";4
"10509";"6278041244173213";"9344493780430";4
"10510";"6278041487638716";"9344428151984";4
"10511";"6278041226353924";"9344666922865";4
"10512";"6278041955671025";"9344761968720";4
"10513";"6278041991501012";"9355040155397";4
"10514";"6278041053629511";"9344412253052";4
"10515";"6278041654327911";"9353106973084";4
"10516";"6278041478140813";"9344715984226";4
"10517";"6278041929682017";"9344514571979";4
"10518";"6278041284717614";"9344410318128";4
"10519";"6278041389284411";"9344414935369";4
"10520";"6278041395566017";"9344418889101";4
"10521";"6278041269249112";"9344605563500";4
"10522";"6278041756612012";"9355065492217";4
"10523";"6278041818171916";"9344493662880";4
"10524";"6278041724105511";"9344496429138";4
"10525";"6278042154116218";"9344639182739";4
"10526";"6278042012033415";"9344660542014";4
"10527";"6278041660519014";"9344775508400";4
"10528";"6278041605903810";"9344419162500";4
"10529";"6278041387134519";"9344477263270";4
"10530";"6278042135424111";"9344457655002";4
"10531";"6278041806977316";"9344457649285";4
"10532";"6278041986993315";"9344464496902";4
"10533";"6278041724412610";"9344410142723";4
"10534";"6278041816751818";"9344641386064";4
"10535";"6278041917993418";"9344415031862";4
"10536";"6278041347873214";"9344479585721";4
"10537";"6278041544361419";"9344615288455";4
"10538";"6278041162177113";"9344525702393";4
"10539";"6278041945667927";"9344635007500";4
"10540";"6278041081607612";"9344667267606";4
"10541";"6278041632956211";"9344509024237";4
"10542";"6278041250038219";"9344434892291";4
"10543";"6278041376182214";"9344608814289";4
"10544";"6278042094559014";"9353178787800";4
"10545";"6278042041366315";"9344669538131";4
"10546";"6278041956779421";"9344507285500";4
"10547";"6278041999605013";"9353138167543";4
"10548";"6278041351876525";"9344472680010";4
"10549";"6278041249164613";"9344634039564";4
"10550";"6278041719365427";"9344473663883";4
"10551";"6278041995973811";"9344419499101";4
"10552";"6278041376442626";"9344679100342";4
"10553";"6278041030560714";"9344431562357";4
"10554";"6278041676664218";"9344662271660";4
"10555";"6278041468222712";"9344621707124";4
"10556";"6278041486611714";"9353151921450";4
"10557";"6278042004378117";"9344493141705";4
"10558";"6278042061177311";"9344498072318";4
"10559";"6278041053672115";"9344406990123";4
"10560";"6278041917393510";"9344772252757";4
"10561";"6278041267767511";"9344412377628";4
"10562";"6278041837683412";"9344410023084";4
"10563";"6278042115847810";"9344415851163";4
"10564";"6278041770129910";"9344611097464";4
"10565";"6278041350097024";"9344696998274";4
"10566";"6278041918512613";"9355038812462";4
"10567";"6278041531057319";"9344435435718";4
"10568";"6278041817922319";"9344611765363";4
"10569";"6278041294975020";"9344663354577";4
"10570";"6278041926800711";"9344451363750";4
"10571";"6278041298129418";"9344457043878";4
"10572";"6278041312510916";"9344639925978";4
"10573";"6278041657835019";"9344437435631";4
"10574";"6278041317051916";"9344451347491";4
"10575";"6278041925274512";"9344500937796";4
"10576";"6278041382114912";"9344752109057";4
"10577";"6278041586872513";"9344458408904";4
"10578";"6278041326182124";"9344506314744";4
"10579";"6278041034385910";"9344501478304";4
"10580";"6278041218165419";"9344611007258";4
"10581";"6278041266129218";"9344663425819";4
"10582";"6278041277730616";"9344756548845";4
"10583";"6278041282110010";"9344411843780";4
"10584";"6278041055075119";"9344611697572";4
"10585";"6278042100741119";"9344488237444";4
"10586";"6278041266109012";"9344518553766";4
"10587";"6278041056007814";"9344761668033";4
"10588";"6278042065886412";"9344714532442";4
"10589";"6278041701691319";"9344520744404";4
"10590";"6278041038454522";"9344669436130";4
"10591";"6278041950400016";"9344623635111";4
"10592";"6278041591982315";"9344500194526";4
"10593";"6278041157566213";"9344452834259";4
"10594";"6278041975232519";"9344681192724";4
"10595";"6278041338097229";"9344790317940";4
"10596";"6278042167907819";"9353059347062";4
"10597";"6278041525838617";"9344489898668";4
"10598";"6278041348024312";"9344420397151";4
"10599";"6278041246944512";"9355033926898";4
"10600";"6278041314627312";"9344453717513";4
"10601";"6278041359225915";"9344433855129";4
"10602";"6278041804709018";"9344767733032";4
"10603";"6278041329400416";"9344429131749";4
"10604";"6278041105119925";"9344462190635";4
"10605";"6278042063169720";"9344525681797";4
"10606";"6278041269689812";"9361059886047";4
"10607";"6278041134515325";"9344466565286";4
"10608";"6278041339576213";"9344616044609";4
"10609";"6278041452980218";"9344526603842";4
"10610";"6278041558140915";"9344417143501";4
"10611";"6278042169684812";"9353229728172";4
"10612";"6278041998921510";"9344664812250";4
"10613";"6278041379486919";"9344770998046";4
"10614";"6278041537727717";"9344671069319";4
"10615";"6278041687164125";"9344707137883";4
"10616";"6278041989396524";"9344428342689";4
"10617";"6278041545500015";"9344664092140";4
"10618";"6278041965011717";"9344479042415";4
"10619";"6278042069009912";"9355071791717";4
"10620";"6278041699108714";"9355031418128";4
"10621";"6278041340182225";"9344616764729";4
"10622";"6278041303289512";"9344639411631";4
"10623";"6278041808922617";"9344483459797";4
"10624";"6278041683909929";"9344468004011";4
"10625";"6278041230901619";"9344428892368";4
"10626";"6278042017856315";"9344663256529";4
"10627";"6278042037322710";"9344401855779";4
"10628";"6278041831405614";"9344665491454";4
"10629";"6278041599756216";"9344406283690";4
"10630";"6278041831688912";"9344665309216";4
"10631";"6278041162353011";"9344458825305";4
"10632";"6278041361546019";"9344492098376";4
"10633";"6278041521579611";"9344641469538";4
"10634";"6278041537857118";"9344724842449";4
"10635";"6278041087187213";"9344463795198";4
"10636";"6278041215017027";"9344429414057";4
"10637";"6278041535522920";"9344410907339";4
"10638";"6278041357947213";"9344452095605";4
"10639";"6278041151447915";"9353104445606";4
"10640";"6278041096896812";"9344409633904";4
"10641";"6278041128836414";"9344662543200";4
"10642";"6278041354907319";"9344410709131";4
"10643";"6278041094800329";"9344603398364";4
"10644";"6278042153901610";"9344764592151";4
"10645";"6278042171870219";"9355036942673";4
"10646";"6278041236370413";"9353109739243";4
"10647";"6278041455004313";"9344638583353";4
"10648";"6278041533486813";"9353168902138";4
"10649";"6278042121892610";"9344537503087";4
"10650";"6278041710068616";"9361031141546";4
"10651";"6278041993982319";"9344407873807";4
"10652";"6278041836944922";"9344516026194";4
"10653";"6278041002135628";"9344459960449";4
"10654";"6278041132548211";"9344452476367";4
"10655";"6278041679537619";"9355032709348";4
"10656";"6278041731973810";"9344655546638";4
"10657";"6278041622437511";"9344677858023";4
"10658";"6278041306245610";"9344421229895";4
"10659";"6278041048455410";"9344472436389";4
"10660";"6278042020634816";"9344613267827";4
"10661";"6278041315416319";"9344401555594";4
"10662";"6278041160327017";"9353100416129";4
"10663";"6278041744260916";"9344653495327";4
"10664";"6278041316884713";"9344472204063";4
"10665";"6278041536157213";"9344413679066";4
"10666";"6278042066544614";"9355041085990";4
"10667";"6278041931640318";"9344507312169";4
"10668";"6278042067729115";"9344489021943";4
"10669";"6278041286056219";"9344773813384";4
"10670";"6278041783180918";"9344501191449";4
"10671";"6278041161781410";"9344679707602";4
"10672";"6278041968394417";"9361059699975";4
"10673";"6278041309909519";"9353051243126";4
"10674";"6278041719016913";"9355039376000";4
"10675";"6278041806175218";"9344525538664";4
"10676";"6278042158907810";"9344670172874";4
"10677";"6278041656803125";"9344534383613";4
"10678";"6278041266343116";"9344777808669";4
"10679";"6278041705216014";"9355035820316";4
"10680";"6278041459682718";"9344432430426";4
"10681";"6278041160363210";"9353054548020";4
"10682";"6278041404170512";"9344457677950";4
"10683";"6278041538816410";"9344466940786";4
"10684";"6278041384868218";"9344634795446";4
"10685";"6278041537052413";"9344472679083";4
"10686";"6278041607810716";"9353063818831";4
"10687";"6278041472391925";"9353139549720";4
"10688";"6278041690666116";"9344431301277";4
"10689";"6278041336285925";"9344644750268";4
"10690";"6278041945858815";"9355039330194";4
"10691";"6278041166354718";"9344408530556";4
"10692";"6278041331384111";"9344518981644";4
"10693";"6278041565091911";"9344537013791";4
"10694";"6278041363534617";"9344504727881";4
"10695";"6278041699892317";"9353073491468";4
"10696";"6278041928536214";"9353151729193";4
"10697";"6278041829081419";"9353051944405";4
"10698";"6278041165964616";"9344710537182";4
"10699";"6278041147286211";"9344510423845";4
"10700";"6278041496952728";"9344612388219";4
"10701";"6278041985006226";"9344412632949";4
"10702";"6278041485196816";"9344688359519";4
"10703";"6278042013206010";"9355039152147";4
"10704";"6278041329124511";"9361041880152";4
"10705";"6278041493364513";"9344701373980";4
"10706";"6278041400172512";"9344663264388";4
"10707";"6278042007111317";"9344720512681";4
"10708";"6278041613057518";"9344487659391";4
"10709";"6278041647369418";"9344612308200";4
"10710";"6278041311257014";"9344666680147";4
"10711";"6278041911131510";"9344661437425";4
"10712";"6278041354619518";"9344499451358";4
"10713";"6278042076131618";"9344757578391";4
"10714";"6278041494895812";"9344457403238";4
"10715";"6278041310415910";"9344533473858";4
"10716";"6278041269995417";"9355031396433";4
